player_id,market_value_in_eur,player_name,club_name,competition_name,year,club_in_year
70411,2500000,Darko Lazović,Hellas Verona,Serie A,2023,Hellas Verona
73926,3000000,Davide Faraoni,Hellas Verona,Serie A,2023,Hellas Verona
79960,3000000,Alex Sandro,Juventus,Serie A,2023,Juventus
82048,1500000,Nicola Sansone,Lecce,Serie A,2023,Lecce
82442,4000000,Olivier Giroud,Milan,Serie A,2023,Milan
84765,1500000,Francesco Caputo,Empoli,Serie A,2023,Empoli
87884,8000000,Mário Rui,Napoli,Serie A,2023,Napoli
88680,1500000,Luca Caldirola,Monza,Serie A,2023,Monza
94529,5000000,Stephan El Shaarawy,Roma,Serie A,2023,Roma
103427,8000000,Chris Smalling,Roma,Serie A,2023,Roma
118689,10000000,Leonardo Spinazzola,Napoli,Serie A,2023,Roma
121985,3500000,Juan Jesus,Napoli,Serie A,2023,Napoli
124555,5000000,Cristiano Biraghi,Torino,Serie A,2023,Fiorentina
126414,40000000,Hakan Çalhanoğlu,Inter,Serie A,2023,Inter
128220,18000000,Luis Alberto,Lazio,Serie A,2023,Lazio
129674,4500000,Jeremy Toljan,Sassuolo,Serie A,2023,Sassuolo
130365,2000000,Alessandro Florenzi,Milan,Serie A,2023,Milan
131075,4000000,Francesco Acerbi,Inter,Serie A,2023,Inter
808509,15000000,Danilo,Juventus,Serie A,2023,Nott'ham Forest
159372,15000000,Felipe Anderson,Lazio,Serie A,2023,Lazio
163222,1500000,Grégoire Defrel,Sassuolo,Serie A,2023,Sassuolo
169880,25000000,Giovanni Di Lorenzo,Napoli,Serie A,2023,Napoli
173859,7000000,Davide Zappacosta,Atalanta,Serie A,2023,Atalanta
181136,35000000,Piotr Zieliński,Inter,Serie A,2023,Napoli
186368,5000000,Valentino Lazaro,Torino,Serie A,2023,Torino
191891,8000000,Arkadiusz Milik,Juventus,Serie A,2023,Juventus
197473,2000000,Alberto Grassi,Empoli,Serie A,2023,Empoli
197747,18000000,Alessio Romagnoli,Lazio,Serie A,2023,Lazio
198116,35000000,Federico Dimarco,Inter,Serie A,2023,Inter
199248,20000000,Bryan Cristante,Roma,Serie A,2023,Roma
199258,10000000,Andrea Petagna,Monza,Serie A,2023,Cagliari
199733,10000000,Danilo Cataldi,Fiorentina,Serie A,2023,Lazio
200056,5000000,Elseid Hysaj,Lazio,Serie A,2023,Lazio
203842,1500000,Viktor Kovalenko,Empoli,Serie A,2023,Empoli
206050,30000000,Paulo Dybala,Roma,Serie A,2023,Roma
210178,5000000,Pablo Marí,Fiorentina,Serie A,2023,Monza
225873,3500000,Karol Linetty,Torino,Serie A,2023,Torino
232418,3400000,Ondrej Duda,Hellas Verona,Serie A,2023,Hellas Verona
234523,10000000,Antonio Sanabria,Torino,Serie A,2023,Torino
236041,2500000,Alexis Blin,Lecce,Serie A,2023,Lecce
236490,3500000,Ola Aina,Nott'ham Forest,Premier League,2023,Nott'ham Forest
240219,2000000,Lorenzo Venuti,Lecce,Serie A,2023,Lecce
241076,2000000,Emmanuel Gyasi,Empoli,Serie A,2023,Empoli
245078,4000000,Nemanja Radonjić,Mallorca,La Liga,2023,Torino
710131,12000000,Diego Llorente,Betis,La Liga,2023,Roma
248732,3000000,Paweł Dawidowicz,Hellas Verona,Serie A,2023,Hellas Verona
250153,4800000,Pasquale Mazzocchi,Napoli,Serie A,2023,Salernitana
255942,75000000,Nicolò Barella,Inter,Serie A,2023,Inter
256448,18000000,Gianluca Mancini,Roma,Serie A,2023,Roma
257751,6500000,Simone Bastoni,Empoli,Serie A,2023,Empoli
277167,2000000,Gian Marco Ferrari,Sassuolo,Serie A,2023,Sassuolo
278531,3000000,Sebastiano Luperto,Cagliari,Serie A,2023,Empoli
282388,15000000,Giovanni Simeone,Napoli,Serie A,2023,Napoli
284595,2000000,Tommaso Augello,Cagliari,Serie A,2023,Cagliari
293200,17000000,Nikola Vlašić,Torino,Serie A,2023,Torino
295183,8000000,Răzvan Marin,Cagliari,Serie A,2023,Empoli
295331,4000000,Isaac Success,Udinese,Serie A,2023,Udinese
298635,1800000,Grigoris Kastanos,Hellas Verona,Serie A,2023,Salernitana
303116,10000000,Gaetano Castrovilli,Monza,Serie A,2023,Fiorentina
308279,10000000,Rolando Mandragora,Fiorentina,Serie A,2023,Fiorentina
314678,20000000,Brahim Díaz,Real Madrid,La Liga,2023,Real Madrid
315853,60000000,Alessandro Bastoni,Inter,Serie A,2023,Inter
316934,6500000,Nikola Moro,Bologna,Serie A,2023,Bologna
321528,28000000,Denzel Dumfries,Inter,Serie A,2023,Inter
323954,7000000,Walace,Udinese,Serie A,2023,Udinese
324377,4500000,Youssef Maleh,Empoli,Serie A,2023,Empoli
334835,6000000,Toma Bašić,Lazio,Serie A,2023,Salernitana
335147,3500000,Junior Sambia,Empoli,Serie A,2023,Salernitana
336125,4000000,Mërgim Vojvoda,Como,Serie A,2023,Torino
336960,2500000,Giuseppe Pezzella,Empoli,Serie A,2023,Empoli
337725,12000000,Christian Kouamé,Empoli,Serie A,2023,Fiorentina
339808,60000000,Theo Hernández,Milan,Serie A,2023,Milan
346561,2500000,Luca Ranieri,Fiorentina,Serie A,2023,Fiorentina
346567,7000000,Luca Pellegrini,Lazio,Serie A,2023,Lazio
347253,6000000,Dany Mota,Monza,Serie A,2023,Monza
351816,40000000,Ismaël Bennacer,Marseille,Ligue 1,2023,Milan
353796,5500000,Giulio Maggiore,Salernitana,Serie A,2023,Salernitana
357796,7000000,Domagoj Bradarić,Hellas Verona,Serie A,2023,Salernitana
358008,4500000,Gianluca Gaetano,Cagliari,Serie A,2023,Cagliari
358032,2000000,Cyril Ngonge,Napoli,Serie A,2023,Hellas Verona
358166,6000000,Eldor Shomurodov,Roma,Serie A,2023,Cagliari
360518,30000000,Teun Koopmeiners,Juventus,Serie A,2023,Atalanta
364135,18000000,Moise Kean,Fiorentina,Serie A,2023,Juventus
373373,10000000,Lucas Martínez Quarta,Fiorentina,Serie A,2023,Fiorentina
381950,15000000,Alexis Saelemaekers,Roma,Serie A,2023,Bologna
386552,5000000,Lassana Coulibaly,Lecce,Serie A,2023,Salernitana
392516,2500000,Antonino Gallo,Lecce,Serie A,2023,Lecce
392959,4000000,Andrea Colpani,Fiorentina,Serie A,2023,Monza
394300,25000000,Davide Frattesi,Inter,Serie A,2023,Inter
395236,8000000,Yacine Adli,Fiorentina,Serie A,2023,Milan
397033,50000000,Sandro Tonali,Newcastle Utd,Premier League,2023,Newcastle Utd
889683,5500000,Rogério,Wolfsburg,Bundesliga,2023,Wolfsburg
405885,35000000,Giacomo Raspadori,Napoli,Serie A,2023,Napoli
413507,18000000,Nikola Milenković,Nott'ham Forest,Premier League,2023,Fiorentina
413565,12000000,Jhon Lucumí,Bologna,Serie A,2023,Bologna
416386,2700000,Abdou Harroui,Hellas Verona,Serie A,2023,Frosinone
433584,4000000,Alessio Zerbin,Venezia,Serie A,2023,Monza
449151,4500000,Junior Messias,Genoa,Serie A,2023,Genoa
459658,8000000,Andrea Cambiaso,Juventus,Serie A,2023,Juventus
461019,2300000,Samuele Birindelli,Monza,Serie A,2023,Monza
461833,10000000,Caleb Okoli,Leicester City,Premier League,2023,Frosinone
469211,2000000,Liberato Cacace,Empoli,Serie A,2023,Empoli
489611,1800000,Filippo Ranocchia,Empoli,Serie A,2023,Empoli
490384,4000000,Koni De Winter,Genoa,Serie A,2023,Genoa
509022,12000000,Federico Gatti,Juventus,Serie A,2023,Juventus
525704,18000000,Nicolò Rovella,Lazio,Serie A,2023,Lazio
532937,3600000,Johan Vásquez,Genoa,Serie A,2023,Genoa
539134,3000000,Daniel Maldini,Atalanta,Serie A,2023,Monza
543771,12000000,Kristjan Asllani,Inter,Serie A,2023,Inter
545538,4000000,Lameck Banda,Lecce,Serie A,2023,Lecce
550108,20000000,Nicola Zalewski,Inter,Serie A,2023,Roma
551752,2700000,Demba Seck,Torino,Serie A,2023,Torino
556385,25000000,Destiny Udogie,Tottenham,Premier League,2023,Tottenham
564785,7500000,Kristian Thorstvedt,Sassuolo,Serie A,2023,Sassuolo
571607,15000000,Fabio Miretti,Genoa,Serie A,2023,Juventus
581672,9000000,Samuel Iling-Junior,Juventus,Serie A,2023,Juventus
607854,20000000,Éderson,Atalanta,Serie A,2023,Atalanta
648779,12000000,Wilfried Singo,Monaco,Ligue 1,2023,Monaco
650966,600000,Samuele Vignato,Monza,Serie A,2023,Monza
660860,4000000,Diego Coppola,Hellas Verona,Serie A,2023,Hellas Verona
699442,600000,Kacper Urbanski,Monza,Serie A,2023,Bologna
746891,3000000,Cristian Volpato,Sassuolo,Serie A,2023,Sassuolo
57216,300000,Ismaël Traoré,Metz,Ligue 1,2023,Metz
366045,1500000,Ablie Jallow,Metz,Ligue 1,2023,Metz
432772,2000000,Samuel Grandsir,Le Havre,Ligue 1,2023,Le Havre
560725,900000,Abdoul Kader Bamba,Nantes,Ligue 1,2023,Nantes
607226,1800000,Loum Tchaouna,Lazio,Serie A,2023,Salernitana
649023,3000000,Formose Mendy,Lorient,Ligue 1,2023,Lorient
807689,1000000,Frank Magri,Toulouse,Ligue 1,2023,Toulouse
918969,200000,Lamine Camara,Monaco,Ligue 1,2023,Metz
919620,250000,Joseph Nduquidi,Metz,Ligue 1,2023,Metz
1099726,150000,Papa Amadou Diallo,Metz,Ligue 1,2023,Metz
227085,150000,Jonas Hofmann,Schalke 04,Bundesliga,2023,Leverkusen
845654,1000000,Kenan Yıldız,Juventus,Serie A,2023,Juventus
3333,1500000,James Milner,Brighton,Premier League,2023,Brighton
14086,600000,Ashley Young,Everton,Premier League,2023,Everton
16306,40000000,Casemiro,Manchester Utd,Premier League,2023,Manchester Utd
294817,2000000,Thiago Silva,Chelsea,Premier League,2023,Chelsea
43530,1200000,Adam Lallana,Southampton,Premier League,2023,Brighton
45403,1800000,André Ayew,Le Havre,Ligue 1,2023,Le Havre
55338,3000000,Willian,Fulham,Premier League,2023,Fulham
57500,5000000,César Azpilicueta,Atlético Madrid,La Liga,2023,Atlético Madrid
66934,2000000,Cheikhou Kouyaté,Nott'ham Forest,Premier League,2023,Nott'ham Forest
67063,7000000,Danny Welbeck,Brighton,Premier League,2023,Brighton
69633,22000000,Christian Eriksen,Manchester Utd,Premier League,2023,Manchester Utd
74810,2000000,Ben Mee,Brentford,Premier League,2023,Brentford
82873,8000000,Pascal Groß,Dortmund,Bundesliga,2023,Brighton
88755,70000000,Kevin De Bruyne,Manchester City,Premier League,2023,Manchester City
95424,13000000,Kyle Walker,Milan,Serie A,2023,Manchester City
95810,11000000,Kieran Trippier,Newcastle Utd,Premier League,2023,Newcastle Utd
108354,5000000,Jordan Ayew,Leicester City,Premier League,2023,Crystal Palace
108725,8000000,Chris Wood,Nott'ham Forest,Premier League,2023,Nott'ham Forest
111051,2500000,Nampalys Mendy,Lens,Ligue 1,2023,Lens
111195,10000000,Joël Veltman,Brighton,Premier League,2023,Brighton
111455,20000000,Granit Xhaka,Leverkusen,Bundesliga,2023,Leverkusen
121477,2000000,Craig Dawson,Wolves,Premier League,2023,Wolves
123275,2000000,Tom Cairney,Fulham,Premier League,2023,Fulham
450826,16000000,Callum Wilson,Newcastle Utd,Premier League,2023,Newcastle Utd
127032,8000000,Serge Aurier,Nott'ham Forest,Premier League,2023,Nott'ham Forest
127187,12000000,Abdoulaye Doucouré,Everton,Premier League,2023,Everton
132098,90000000,Harry Kane,Bayern Munich,Bundesliga,2023,Bayern Munich
134270,10000000,Dan Burn,Newcastle Utd,Premier League,2023,Newcastle Utd
134294,12000000,Danny Ings,West Ham,Premier League,2023,West Ham
135343,10000000,Fabian Schär,Newcastle Utd,Premier League,2023,Newcastle Utd
142310,2500000,Willy Boly,Nott'ham Forest,Premier League,2023,Nott'ham Forest
144028,35000000,Leandro Trossard,Arsenal,Premier League,2023,Arsenal
145466,1000000,Tim Ream,Fulham,Premier League,2023,Fulham
148153,16000000,Lewis Dunk,Brighton,Premier League,2023,Brighton
148367,16000000,Christian Nørgaard,Brentford,Premier League,2023,Brentford
157672,9000000,Vladimír Coufal,West Ham,Premier League,2023,West Ham
173504,18000000,James Tarkowski,Everton,Premier League,2023,Everton
181778,12000000,Emerson,West Ham,Premier League,2023,Tottenham
182904,10000000,Clément Lenglet,Atlético Madrid,La Liga,2023,Aston Villa
183318,4500000,Jamaal Lascelles,Newcastle Utd,Premier League,2023,Newcastle Utd
184573,18000000,Victor Lindelöf,Manchester Utd,Premier League,2023,Manchester Utd
186590,40000000,John Stones,Manchester City,Premier League,2023,Manchester City
188077,10000000,Ryan Christie,Bournemouth,Premier League,2023,Bournemouth
257097,15000000,Ben Davies,Tottenham,Premier League,2023,Tottenham
193098,15000000,Álex Moreno,Nott'ham Forest,Premier League,2023,Aston Villa
198516,3500000,Harry Toffolo,Nott'ham Forest,Premier League,2023,Nott'ham Forest
199527,15000000,Jacob Murphy,Newcastle Utd,Premier League,2023,Newcastle Utd
202886,25000000,Ruben Loftus-Cheek,Milan,Serie A,2023,Milan
203460,75000000,Jack Grealish,Manchester City,Premier League,2023,Manchester City
204294,2000000,Saman Ghoddos,Brentford,Premier League,2023,Brentford
207014,5000000,Will Hughes,Crystal Palace,Premier League,2023,Crystal Palace
226973,18000000,Harrison Reed,Fulham,Premier League,2023,Fulham
230784,35000000,Thomas Partey,Arsenal,Premier League,2023,Arsenal
240306,75000000,Bruno Fernandes,Manchester Utd,Premier League,2023,Manchester Utd
241641,80000000,Bernardo Silva,Manchester City,Premier League,2023,Manchester City
245056,12000000,Saša Lukić,Fulham,Premier League,2023,Fulham
249089,10000000,Lewis Cook,Bournemouth,Premier League,2023,Bournemouth
256178,22000000,Joe Gomez,Liverpool,Premier League,2023,Liverpool
258004,80000000,Rúben Dias,Manchester City,Premier League,2023,Manchester City
258889,20000000,Dominic Solanke,Tottenham,Premier League,2023,Bournemouth
260827,30000000,Joachim Andersen,Fulham,Premier League,2023,Crystal Palace
262226,25000000,Timothy Castagne,Fulham,Premier League,2023,Fulham
262980,20000000,Jefferson Lerma,Crystal Palace,Premier League,2023,Crystal Palace
270171,20000000,Vitaly Janelt,Brentford,Premier League,2023,Brentford
285845,8000000,Ainsley Maitland-Niles,Lyon,Ligue 1,2023,Lyon
289592,16000000,Orel Mangala,Everton,Premier League,2023,Nott'ham Forest
290532,25000000,Saïd Benrahma,West Ham,Premier League,2023,West Ham
294057,60000000,James Maddison,Tottenham,Premier League,2023,Tottenham
295313,25000000,Taiwo Awoniyi,Nott'ham Forest,Premier League,2023,Nott'ham Forest
854853,9000000,Tom Davies,Sheffield Utd,Premier League,2023,Sheffield Utd
319160,1000000,Jakub Jankto,Cagliari,Serie A,2023,Cagliari
320411,20000000,Philip Billing,Napoli,Serie A,2023,Bournemouth
324358,40000000,Ollie Watkins,Aston Villa,Premier League,2023,Aston Villa
328658,16000000,Kristoffer Ajer,Brentford,Premier League,2023,Brentford
331560,25000000,Takehiro Tomiyasu,Arsenal,Premier League,2023,Arsenal
332697,18000000,Weston McKennie,Juventus,Serie A,2023,Juventus
334526,18000000,Denis Zakaria,Monaco,Ligue 1,2023,Monaco
339314,10000000,Deniz Undav,Stuttgart,Bundesliga,2023,Stuttgart
340329,38000000,Joe Willock,Newcastle Utd,Premier League,2023,Newcastle Utd
340950,50000000,Diogo Jota,Liverpool,Premier League,2023,Liverpool
346314,18000000,Trevoh Chalobah,Chelsea,Premier League,2023,Chelsea
346707,25000000,Sean Longstaff,Newcastle Utd,Premier League,2023,Newcastle Utd
349066,70000000,Alexander Isak,Newcastle Utd,Premier League,2023,Newcastle Utd
349599,32000000,Pervis Estupiñán,Brighton,Premier League,2023,Brighton
355915,60000000,Cristian Romero,Tottenham,Premier League,2023,Tottenham
357119,38000000,Ibrahima Konaté,Liverpool,Premier League,2023,Liverpool
357662,90000000,Declan Rice,Arsenal,Premier League,2023,Arsenal
357885,22000000,Pablo Fornals,Betis,La Liga,2023,West Ham
363205,75000000,Gabriel Jesus,Arsenal,Premier League,2023,Arsenal
381967,15000000,Albert Sambi Lokonga,Sevilla,La Liga,2023,Luton Town
387626,28000000,Leon Bailey,Aston Villa,Premier League,2023,Aston Villa
388165,18000000,Yoane Wissa,Brentford,Premier League,2023,Brentford
392765,35000000,Emile Smith Rowe,Fulham,Premier League,2023,Arsenal
393323,25000000,Brenden Aaronson,Union Berlin,Bundesliga,2023,Union Berlin
394327,30000000,Boubacar Kamara,Aston Villa,Premier League,2023,Aston Villa
398065,35000000,Harvey Barnes,Newcastle Utd,Premier League,2023,Newcastle Utd
404842,25000000,Vitaliy Mykolenko,Everton,Premier League,2023,Everton
406635,110000000,Phil Foden,Manchester City,Premier League,2023,Manchester City
406638,15000000,Oliver Skipp,Leicester City,Premier League,2023,Tottenham
413039,35000000,Bryan Mbeumo,Brentford,Premier League,2023,Brentford
413403,25000000,Ezri Konsa,Aston Villa,Premier League,2023,Aston Villa
418560,180000000,Erling Haaland,Manchester City,Premier League,2023,Manchester City
420002,7000000,Jean-Philippe Mateta,Crystal Palace,Premier League,2023,Crystal Palace
421637,8000000,Frank Onyeka,Augsburg,Bundesliga,2023,Brentford
425902,11000000,Ryan Yates,Nott'ham Forest,Premier League,2023,Nott'ham Forest
434675,55000000,Cody Gakpo,Liverpool,Premier League,2023,Liverpool
442248,14000000,Ethan Pinnock,Brentford,Premier League,2023,Brentford
444523,45000000,Lucas Paquetá,West Ham,Premier League,2023,West Ham
447661,40000000,Douglas Luiz,Juventus,Serie A,2023,Aston Villa
462250,50000000,João Félix,Milan,Serie A,2023,Barcelona
463603,40000000,Benoît Badiashile,Chelsea,Premier League,2023,Chelsea
468002,10000000,Ben Johnson,Ipswich Town,Premier League,2023,West Ham
469050,22000000,Nathan Collins,Brentford,Premier League,2023,Brentford
479999,40000000,Eberechi Eze,Crystal Palace,Premier League,2023,Crystal Palace
480116,18000000,Lloyd Kelly,Juventus,Serie A,2023,Bournemouth
480692,75000000,Luis Díaz,Liverpool,Premier League,2023,Liverpool
487465,28000000,Pedro Neto,Chelsea,Premier League,2023,Wolves
488362,32000000,Conor Gallagher,Atlético Madrid,La Liga,2023,Chelsea
500054,5000000,David Jurásek,Hoffenheim,Bundesliga,2023,Hoffenheim
503680,20000000,Neco Williams,Nott'ham Forest,Premier League,2023,Nott'ham Forest
503733,35000000,Anthony Gordon,Newcastle Utd,Premier League,2023,Newcastle Utd
505194,12000000,Luke Thomas,Leicester City,Premier League,2023,Sheffield Utd
505219,14000000,James Garner,Everton,Premier League,2023,Everton
512385,22000000,Luis Sinisterra,Bournemouth,Premier League,2023,Bournemouth
520624,70000000,Bruno Guimarães,Newcastle Utd,Premier League,2023,Newcastle Utd
525287,6000000,Carlos Vinícius,Fulham,Premier League,2023,Fulham
533916,3000000,Shandon Baptiste,Brentford,Premier League,2023,Brentford
534033,65000000,Alexis Mac Allister,Liverpool,Premier League,2023,Liverpool
543387,35000000,Cheick Doucouré,Crystal Palace,Premier League,2023,Crystal Palace
546543,65000000,Darwin Núñez,Liverpool,Premier League,2023,Liverpool
563963,18000000,Mohammed Salisu,Monaco,Ligue 1,2023,Monaco
565822,35000000,Harvey Elliott,Liverpool,Premier League,2023,Liverpool
567576,8000000,Elliot Anderson,Nott'ham Forest,Premier League,2023,Newcastle Utd
568693,15000000,Pape Matar Sarr,Tottenham,Premier League,2023,Tottenham
583189,18000000,Anthony Elanga,Nott'ham Forest,Premier League,2023,Nott'ham Forest
584769,20000000,Dwight McNeil,Everton,Premier League,2023,Everton
591949,25000000,Aaron Hickey,Brentford,Premier League,2023,Brentford
633530,6000000,Jordan Zemura,Udinese,Serie A,2023,Udinese
649020,5000000,Boubacar Traoré,Wolves,Premier League,2023,Wolves
659459,15000000,Carney Chukwuemeka,Dortmund,Bundesliga,2023,Chelsea
660867,22000000,Julio Enciso,Ipswich Town,Premier League,2023,Brighton
684210,9000000,Jaidon Anthony,Bournemouth,Premier League,2023,Bournemouth
730893,22000000,Tyrick Mitchell,Crystal Palace,Premier League,2023,Crystal Palace
735570,18000000,João Gomes,Wolves,Premier League,2023,Wolves
983989,12000000,Facundo Buonanotte,Leicester City,Premier League,2023,Brighton
418571,600000,Hamza Rafia,Lecce,Serie A,2023,Lecce
434433,2200000,Nikola Krstović,Lecce,Serie A,2023,Lecce
816308,100000,Panos Katseris,Lorient,Ligue 1,2023,Lorient
12282,3000000,Daley Blind,Girona,La Liga,2023,Girona
53418,3500000,Kevin Kampl,RB Leipzig,Bundesliga,2023,RB Leipzig
55099,2500000,Nicolas Höfler,Freiburg,Bundesliga,2023,Freiburg
58358,12000000,Thomas Müller,Bayern Munich,Bundesliga,2023,Bayern Munich
58396,500000,Christian Groß,Werder Bremen,Bundesliga,2023,Werder Bremen
60957,800000,Sebastian Polter,Darmstadt 98,Bundesliga,2023,Darmstadt 98
75921,800000,Christopher Trimmel,Union Berlin,Bundesliga,2023,Union Berlin
82350,2000000,Stefan Bell,Mainz 05,Bundesliga,2023,Mainz 05
85906,1800000,Danny da Costa,Mainz 05,Bundesliga,2023,Mainz 05
93707,7500000,Christian Günter,Freiburg,Bundesliga,2023,Freiburg
93844,2800000,Leonardo Bittencourt,Werder Bremen,Bundesliga,2023,Werder Bremen
100986,5000000,Thomas Meunier,Lille,Ligue 1,2023,Dortmund
106270,5000000,Florian Kainz,Köln,Bundesliga,2023,Köln
106405,3000000,Jeffrey Gouweleeuw,Augsburg,Bundesliga,2023,Augsburg
106872,3000000,Kevin Stöger,Gladbach,Bundesliga,2023,Bochum
111078,7000000,Emil Forsberg,RB Leipzig,Bundesliga,2023,RB Leipzig
111266,500000,Anthony Losilla,Bochum,Bundesliga,2023,Bochum
118847,3500000,Dominik Kohr,Mainz 05,Bundesliga,2023,Mainz 05
118850,3000000,Ivan Ordets,Bochum,Bundesliga,2023,Bochum
119037,2800000,Philipp Hofmann,Bochum,Bundesliga,2023,Bochum
119234,3500000,Karim Onisiwo,Mainz 05,Bundesliga,2023,Mainz 05
119296,14000000,Emre Can,Dortmund,Bundesliga,2023,Dortmund
121686,600000,Cristian Gamboa,Bochum,Bundesliga,2023,Bochum
127076,3000000,Jérôme Roussillon,Union Berlin,Bundesliga,2023,Union Berlin
146310,6500000,Wataru Endo,Liverpool,Premier League,2023,Liverpool
153084,45000000,Leon Goretzka,Bayern Munich,Bundesliga,2023,Bayern Munich
157635,7000000,Yussuf Poulsen,RB Leipzig,Bundesliga,2023,RB Leipzig
160968,3000000,Benno Schmitz,Köln,Bundesliga,2023,Köln
161056,75000000,Joshua Kimmich,Bayern Munich,Bundesliga,2023,Bayern Munich
166601,35000000,Niklas Süle,Dortmund,Bundesliga,2023,Dortmund
168989,3500000,Silvan Widmer,Mainz 05,Bundesliga,2023,Mainz 05
178459,2500000,Davie Selke,Köln,Bundesliga,2023,Köln
180337,12000000,Sardar Azmoun,Roma,Serie A,2023,Roma
185077,12000000,Vincenzo Grifo,Freiburg,Bundesliga,2023,Freiburg
186988,900000,Sven Michel,Augsburg,Bundesliga,2023,Augsburg
188888,17000000,Sheraldo Becker,Real Sociedad,La Liga,2023,Real Sociedad
190685,2000000,Bouna Sarr,Bayern Munich,Bundesliga,2023,Bayern Munich
192565,65000000,Leroy Sané,Bayern Munich,Bundesliga,2023,Bayern Munich
192635,18000000,Nico Elvedi,Gladbach,Bundesliga,2023,Gladbach
193004,4500000,Waldemar Anton,Dortmund,Bundesliga,2023,Stuttgart
195246,1500000,Pascal Stenzel,Stuttgart,Bundesliga,2023,Stuttgart
196357,20000000,Jonathan Tah,Leverkusen,Bundesliga,2023,Leverkusen
