player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_completed,passes_attempted,pass_completion_pct,total_pass_distance,progressive_pass_distance,short_passes_completed,short_passes_attempted,short_pass_completion_pct,medium_passes_completed,medium_passes_attempted,medium_pass_completion_pct,long_passes_completed,long_passes_attempted,long_pass_completion_pct,assists,xag,xa,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age_range,general_position,country,continent
271988,Borja Fernndez,ESP,Valladolid,La Liga,2018,37.0,1981.0,9.3,300,382,78.5,5851,1866,113,139,81.3,132,157,84.1,50,73,68.5,0,0.0,0.1,0.0,1,25,1,1,31,"MF,DF",35-39,Midfielder,Spain,Europe
331496,Valery Fernndez,ESP,Girona,La Liga,2018,18.0,1999.0,9.9,320,404,79.2,4703,1543,192,206,93.2,100,143,69.9,19,33,57.6,1,0.7,1.2,0.3,3,11,6,4,17,"DF,FW",Under 20,Defender,Spain,Europe
71918,David Ferreiro,ESP,Huesca,La Liga,2018,30.0,1988.0,25.3,647,1042,62.1,11351,3711,305,367,83.1,229,353,64.9,86,246,35.0,3,5.4,6.8,-2.4,51,48,44,27,72,"MF,FW",30-34,Midfielder,Spain,Europe
357885,Pablo Fornals,ESP,Villarreal,La Liga,2018,22.0,1996.0,27.5,897,1187,75.6,14620,4393,444,536,82.8,332,407,81.6,83,133,62.4,3,5.9,3.3,-2.9,44,106,39,3,174,"MF,FW",20-24,Midfielder,Spain,Europe
210143,lex Gallar,ESP,Huesca,La Liga,2018,26.0,1992.0,11.2,326,463,70.4,5693,2070,151,189,79.9,111,150,74.0,44,76,57.9,1,2.8,2.3,-1.8,28,26,17,6,47,"MF,FW",25-29,Midfielder,Spain,Europe
114060,Enric Gallego,ESP,Huesca,La Liga,2018,31.0,1986.0,17.1,209,387,54.0,2578,729,132,215,61.4,50,100,50.0,6,17,35.3,1,2.1,1.3,-1.1,15,14,11,3,26,FW,30-34,Forward,Spain,Europe
261504,Aleix Garca,ESP,Girona,La Liga,2018,21.0,1997.0,18.5,945,1160,81.5,16792,5006,425,467,91.0,351,417,84.2,126,205,61.5,1,2.1,2.6,-1.1,29,78,15,2,132,MF,20-24,Midfielder,Spain,Europe
1064403,lvaro Garca,ESP,Rayo Vallecano,La Liga,2018,25.0,1992.0,19.6,314,507,61.9,4899,1536,171,235,72.8,84,144,58.3,36,71,50.7,2,2.9,2.8,-0.9,20,18,21,8,37,"FW,MF",25-29,Forward,Spain,Europe
67808,Borja Garca,ESP,Girona,La Liga,2018,27.0,1990.0,29.2,1085,1345,80.7,17344,4003,587,655,89.6,348,426,81.7,106,176,60.2,3,4.8,3.7,-1.8,36,88,40,4,148,"MF,FW",25-29,Midfielder,Spain,Europe
323169,Sergio Garca,ESP,Espanyol,La Liga,2018,35.0,1983.0,16.5,317,505,62.8,5295,1751,173,231,74.9,100,152,65.8,33,72,45.8,1,2.3,2.2,-1.3,27,35,30,5,65,"FW,MF",35-39,Forward,Spain,Europe
60632,Theodor Gebre Selassie,CZE,Werder Bremen,Bundesliga,2018,31.0,1986.0,31.3,1354,1674,80.9,19474,7768,788,892,88.3,492,604,81.5,41,79,51.9,2,2.0,2.7,0.0,21,82,28,8,131,DF,30-34,Defender,Czech Republic,Europe
537382,Bryan Gil,ESP,Sevilla,La Liga,2018,17.0,2001.0,1.9,52,78,66.7,593,158,32,39,82.1,12,21,57.1,1,5,20.0,1,0.4,0.2,0.6,2,3,2,1,7,"MF,FW",Under 20,Midfielder,Spain,Europe
46552,Kamil Glik,POL,Monaco,Ligue 1,2018,30.0,1988.0,33.0,1366,1633,83.6,28701,9765,378,422,89.6,786,871,90.2,192,312,61.5,0,0.1,0.2,-0.1,2,84,1,0,107,DF,30-34,Defender,Poland,Europe
127837,Ibai Gmez,ESP,Athletic Club,La Liga,2018,28.0,1989.0,6.4,197,281,70.1,3098,1213,114,123,92.7,50,72,69.4,22,55,40.0,2,1.4,2.1,0.6,17,16,12,10,23,FW,25-29,Forward,Spain,Europe
175449,Moi Gmez,ESP,Huesca,La Liga,2018,24.0,1994.0,33.9,1210,1546,78.3,22702,7355,512,581,88.1,464,565,82.1,193,314,61.5,7,4.8,4.3,2.2,51,130,29,12,180,MF,20-24,Midfielder,Spain,Europe
183647,lvaro Gonzlez,ESP,Villarreal,La Liga,2018,28.0,1990.0,32.9,1209,1528,79.1,26158,11225,362,401,90.3,629,735,85.6,209,363,57.6,2,1.2,0.7,0.8,9,124,10,5,144,DF,25-29,Defender,Spain,Europe
188838,Bruno Gonzlez,ESP,Getafe,La Liga,2018,28.0,1990.0,18.9,365,517,70.6,8325,2740,80,109,73.4,199,242,82.2,81,142,57.0,1,0.3,0.3,0.7,3,17,2,2,29,DF,25-29,Defender,Spain,Europe
255284,lex Granell,ESP,Girona,La Liga,2018,29.0,1988.0,26.6,1088,1533,71.0,21139,8385,457,531,86.1,435,559,77.8,169,369,45.8,4,6.0,6.0,-2.0,50,142,37,21,182,"MF,DF",25-29,Midfielder,Spain,Europe
44065,Esteban Granero,ESP,Espanyol,La Liga,2018,31.0,1987.0,22.4,988,1201,82.3,17134,4971,443,494,89.7,403,459,87.8,106,183,57.9,1,1.5,2.5,-0.5,29,87,16,3,113,MF,30-34,Midfielder,Spain,Europe
370691,Francis Guerrero,ESP,Betis,La Liga,2018,22.0,1996.0,19.8,776,997,77.8,10786,3486,482,546,88.3,227,290,78.3,35,77,45.5,1,1.4,2.1,-0.4,14,25,20,8,44,"DF,FW",20-24,Defender,Spain,Europe
268670,Gerard Gumbau,ESP,Legans,La Liga,2018,23.0,1994.0,13.3,320,450,71.1,5959,1712,143,166,86.1,131,168,78.0,42,94,44.7,1,0.4,0.6,0.6,7,22,5,3,41,MF,20-24,Midfielder,Spain,Europe
99343,Ander Herrera,ESP,Manchester Utd,Premier League,2018,28.0,1989.0,15.6,862,990,87.1,12841,3843,467,496,94.2,297,332,89.5,48,74,64.9,3,1.6,1.4,1.4,15,70,10,1,93,MF,25-29,Midfielder,Spain,Europe
142027,Pablo Hervas,ESP,Valladolid,La Liga,2018,25.0,1993.0,1.8,49,65,75.4,849,165,15,18,83.3,22,30,73.3,7,10,70.0,0,0.3,0.2,-0.3,2,4,1,1,3,MF,25-29,Midfielder,Spain,Europe
278359,Borja Iglesias,ESP,Espanyol,La Liga,2018,25.0,1993.0,34.2,477,688,69.3,6574,925,294,385,76.4,129,181,71.3,24,39,61.5,3,4.1,2.5,-1.1,42,24,11,1,31,FW,25-29,Forward,Spain,Europe
59344,Asier Illarramendi,ESP,Real Sociedad,La Liga,2018,28.0,1990.0,20.2,1060,1267,83.7,19327,6015,429,480,89.4,483,548,88.1,120,180,66.7,1,1.4,1.6,-0.4,11,117,10,0,144,MF,25-29,Midfielder,Spain,Europe
171362,Pablo Insua,ESP,Huesca,La Liga,2018,24.0,1993.0,8.6,192,246,78.0,4187,1458,42,58,72.4,114,132,86.4,32,48,66.7,0,0.1,0.2,-0.1,1,9,0,0,15,DF,20-24,Defender,Spain,Europe
85288,Isco,ESP,Real Madrid,La Liga,2018,26.0,1992.0,13.2,834,982,84.9,12886,3190,487,523,93.1,262,306,85.6,59,90,65.6,2,2.8,2.0,-0.8,26,92,22,2,119,"MF,FW",25-29,Midfielder,Spain,Europe
319160,Jakub Jankto,CZE,Sampdoria,Serie A,2018,22.0,1996.0,10.7,433,559,77.5,6473,1706,243,278,87.4,161,201,80.1,20,44,45.5,0,0.8,1.3,-0.8,6,30,17,7,52,MF,20-24,Midfielder,Czech Republic,Europe
134936,Jes,ESP,Betis,La Liga,2018,25.0,1993.0,8.7,146,196,74.5,1980,267,90,119,75.6,37,44,84.1,7,10,70.0,0,0.7,0.5,-0.7,7,8,6,0,15,"FW,MF",25-29,Forward,Spain,Europe
7663,Joaqun,ESP,Betis,La Liga,2018,37.0,1981.0,18.8,779,976,79.8,11616,2962,441,493,89.5,249,305,81.6,48,97,49.5,0,3.5,4.1,-3.5,45,43,40,14,85,"FW,MF",35-39,Forward,Spain,Europe
228761,Jony,ESP,Alavs,La Liga,2018,27.0,1991.0,33.0,657,1192,55.1,13032,5515,283,373,75.9,215,342,62.9,140,387,36.2,11,9.6,7.7,1.4,85,49,60,40,76,"MF,FW",25-29,Midfielder,Spain,Europe
263727,Joan Jordn,ESP,Eibar,La Liga,2018,24.0,1994.0,31.9,1473,1875,78.6,30052,7182,563,649,86.7,587,704,83.4,282,420,67.1,4,5.0,5.9,-1.0,68,165,31,11,184,MF,20-24,Midfielder,Spain,Europe
81999,Joselu,ESP,Newcastle Utd,Premier League,2018,28.0,1990.0,6.6,130,212,61.3,1653,254,81,126,64.3,24,38,63.2,11,17,64.7,0,0.0,0.2,0.0,1,5,2,0,8,FW,25-29,Forward,Spain,Europe
257462,Luka Jovi,SRB,Eint Frankfurt,Bundesliga,2018,20.0,1997.0,24.9,426,623,68.4,6798,1687,212,287,73.9,140,188,74.5,41,67,61.2,5,3.9,2.4,1.1,26,52,17,4,64,"FW,MF",20-24,Forward,Serbia,Europe
126737,Juanmi,ESP,Real Sociedad,La Liga,2018,25.0,1993.0,16.9,295,373,79.1,4083,716,182,212,85.8,81,102,79.4,13,21,61.9,2,1.5,1.1,0.5,10,12,8,1,21,"FW,MF",25-29,Forward,Spain,Europe
115333,Juanpe,ESP,Girona,La Liga,2018,27.0,1991.0,30.7,1277,1579,80.9,26167,10792,385,434,88.7,708,798,88.7,176,309,57.0,0,0.2,0.3,-0.2,5,63,3,0,91,DF,25-29,Defender,Spain,Europe
164055,David Junc,ESP,Celta Vigo,La Liga,2018,24.0,1993.0,19.5,831,1053,78.9,13505,4946,424,468,90.6,322,401,80.3,61,133,45.9,3,0.9,1.1,2.1,16,46,22,9,64,DF,20-24,Defender,Spain,Europe
53418,Kevin Kampl,SVN,RB Leipzig,Bundesliga,2018,27.0,1990.0,23.5,1238,1515,81.7,19115,6181,629,698,90.1,401,472,85.0,116,198,58.6,5,4.4,3.9,0.6,47,128,34,5,195,MF,25-29,Midfielder,Slovenia,Europe
91059,Joshua King,NOR,Bournemouth,Premier League,2018,26.0,1992.0,32.9,588,858,68.5,7953,1845,363,469,77.4,168,249,67.5,22,45,48.9,3,3.8,2.9,-0.8,34,41,36,6,85,"FW,MF",25-29,Forward,Norway,Europe
74229,Koke,ESP,Atltico Madrid,La Liga,2018,26.0,1992.0,28.7,1715,2081,82.4,25958,7698,915,982,93.2,517,617,83.8,153,296,51.7,5,4.8,6.1,0.2,61,154,26,4,174,MF,25-29,Midfielder,Spain,Europe
46156,Aleksandar Kolarov,SRB,Roma,Serie A,2018,32.0,1985.0,32.3,1599,2069,77.3,27091,11540,821,903,90.9,567,718,79.0,162,324,50.0,2,6.6,5.5,-4.6,58,137,52,27,165,DF,30-34,Defender,Serbia,Europe
208167,Dawid Kownacki,POL,Sampdoria,Serie A,2018,21.0,1997.0,1.9,65,83,78.3,709,135,51,62,82.3,9,13,69.2,1,1,100.0,1,0.6,0.3,0.4,7,1,3,0,4,FW,20-24,Forward,Poland,Europe
138584,Luka Krajnc,SVN,Frosinone,Serie A,2018,23.0,1994.0,8.8,305,379,80.5,5461,2207,123,138,89.1,155,178,87.1,25,51,49.0,0,0.1,0.0,-0.1,1,15,1,1,27,DF,20-24,Defender,Slovenia,Europe
176553,Aymeric Laporte,ESP,Manchester City,Premier League,2018,24.0,1994.0,34.0,2804,3053,91.8,51483,16750,1100,1160,94.8,1353,1422,95.1,291,384,75.8,3,0.8,1.4,2.2,13,265,7,0,294,DF,20-24,Defender,Spain,Europe
70411,Darko Lazovi,SRB,Genoa,Serie A,2018,27.0,1990.0,28.2,736,1066,69.0,11874,5206,388,453,85.7,259,383,67.6,68,158,43.0,4,3.9,4.5,0.1,46,66,45,14,104,"DF,FW",25-29,Defender,Serbia,Europe
145769,Sergio Len,ESP,Betis,La Liga,2018,29.0,1989.0,7.1,79,104,76.0,1047,109,47,54,87.0,22,28,78.6,3,6,50.0,1,0.6,0.7,0.4,6,1,1,1,3,"FW,MF",25-29,Forward,Spain,Europe
225873,Karol Linetty,POL,Sampdoria,Serie A,2018,23.0,1995.0,27.9,1073,1288,83.3,15308,4180,652,740,88.1,317,376,84.3,57,81,70.4,3,2.8,2.2,0.2,30,88,36,4,118,MF,20-24,Midfielder,Poland,Europe
298975,Pol Lirola,ESP,Sassuolo,Serie A,2018,20.0,1997.0,33.1,1355,1778,76.2,20827,8151,722,815,88.6,504,651,77.4,80,173,46.2,6,6.3,4.6,-0.3,40,102,33,22,129,"DF,MF",20-24,Defender,Spain,Europe
710131,Diego Llorente,ESP,Real Sociedad,La Liga,2018,24.0,1993.0,19.5,935,1110,84.2,20043,6276,240,267,89.9,552,605,91.2,141,215,65.6,0,0.1,0.4,-0.1,2,51,3,1,58,DF,20-24,Defender,Spain,Europe
35564,Fernando Llorente,ESP,Tottenham,Premier League,2018,33.0,1985.0,7.7,148,226,65.5,1727,234,101,137,73.7,31,45,68.9,3,9,33.3,4,1.6,0.9,2.4,14,11,2,0,10,FW,30-34,Forward,Spain,Europe
947431,David Lpez,ESP,Espanyol,La Liga,2018,28.0,1989.0,20.2,1070,1213,88.2,21115,8037,360,402,89.6,549,589,93.2,147,201,73.1,0,0.3,0.4,-0.3,5,72,6,1,81,DF,25-29,Defender,Spain,Europe
568158,Javi Lpez,ESP,Espanyol,La Liga,2018,32.0,1986.0,21.6,848,1112,76.3,13724,4920,427,473,90.3,355,455,78.0,53,121,43.8,1,0.9,1.4,0.1,17,63,21,7,86,DF,30-34,Defender,Spain,Europe
192009,Unai Lpez,ESP,Athletic Club,La Liga,2018,22.0,1995.0,3.6,218,257,84.8,4080,911,93,101,92.1,94,102,92.2,26,42,61.9,0,0.4,0.5,-0.4,2,24,4,1,31,MF,20-24,Midfielder,Spain,Europe
252677,Jos Luis Morales,ESP,Levante,La Liga,2018,31.0,1987.0,35.5,528,799,66.1,7840,2236,312,378,82.5,142,204,69.6,44,101,43.6,5,6.0,3.5,-1.0,44,35,45,7,87,"FW,MF",30-34,Forward,Spain,Europe
245056,Saa Luki,SRB,Torino,Serie A,2018,21.0,1996.0,11.0,396,467,84.8,6250,1620,203,227,89.4,124,139,89.2,41,56,73.2,0,0.7,1.0,-0.7,12,36,13,6,46,MF,20-24,Midfielder,Serbia,Europe
251876,Pablo Maffeo,ESP,Stuttgart,Bundesliga,2018,21.0,1997.0,6.6,214,291,73.5,3520,1142,107,122,87.7,63,87,72.4,29,54,53.7,0,0.6,0.6,-0.6,4,10,6,6,10,"DF,MF",20-24,Defender,Spain,Europe
124715,Nikola Maksimovi,SRB,Napoli,Serie A,2018,26.0,1991.0,15.3,812,875,92.8,14999,5446,302,319,94.7,415,434,95.6,79,98,80.6,0,0.1,0.1,-0.1,4,33,2,0,53,DF,25-29,Defender,Serbia,Europe
162029,Javier Manquillo,ESP,Newcastle Utd,Premier League,2018,24.0,1994.0,12.2,340,506,67.2,4844,2114,187,235,79.6,97,159,61.0,24,59,40.7,3,0.7,0.4,2.3,9,25,12,3,29,DF,20-24,Defender,Spain,Europe
96718,scar de Marcos,ESP,Athletic Club,La Liga,2018,29.0,1989.0,26.9,1029,1349,76.3,15936,5713,547,631,86.7,382,484,78.9,60,133,45.1,2,3.3,4.2,-1.3,26,72,34,18,107,"DF,FW",25-29,Defender,Spain,Europe
212391,Roger Mart,ESP,Levante,La Liga,2018,27.0,1991.0,21.0,243,367,66.2,3411,602,125,158,79.1,64,103,62.1,19,34,55.9,0,1.0,0.7,-1.0,16,15,5,1,30,FW,25-29,Forward,Spain,Europe
251878,Aarn Martn,ESP,Mainz 05,Bundesliga,2018,21.0,1997.0,32.0,1284,1739,73.8,20885,7229,714,787,90.7,439,590,74.4,110,278,39.6,3,4.9,5.6,-1.9,63,74,38,23,106,DF,20-24,Defender,Spain,Europe
158863,Iigo Martnez,ESP,Athletic Club,La Liga,2018,27.0,1991.0,32.2,1138,1472,77.3,25411,9410,366,410,89.3,531,614,86.5,230,411,56.0,0,0.6,1.1,-0.6,7,95,10,2,116,DF,25-29,Defender,Spain,Europe
471474,Javi Martnez,ESP,Bayern Munich,Bundesliga,2018,29.0,1988.0,14.5,794,910,87.3,12476,3312,413,439,94.1,300,338,88.8,50,73,68.5,0,0.3,1.2,-0.3,7,60,3,0,69,MF,25-29,Midfielder,Spain,Europe
227961,Jaime Mata,ESP,Getafe,La Liga,2018,29.0,1988.0,27.0,413,708,58.3,6275,1324,227,337,67.4,126,197,64.0,32,71,45.1,6,2.5,2.2,3.5,19,32,14,3,47,"FW,MF",25-29,Forward,Spain,Europe
298976,Borja Mayoral,ESP,Levante,La Liga,2018,21.0,1997.0,18.0,318,398,79.9,4447,883,178,209,85.2,95,109,87.2,17,24,70.8,2,3.1,1.7,-1.1,20,21,11,2,38,FW,20-24,Forward,Spain,Europe
253839,lvaro Medrn,ESP,Rayo Vallecano,La Liga,2018,24.0,1994.0,12.8,623,789,79.0,11239,3692,278,312,89.1,227,264,86.0,85,152,55.9,0,1.6,1.4,-1.6,29,74,6,1,81,MF,20-24,Midfielder,Spain,Europe
448344,scar Melendo,ESP,Espanyol,La Liga,2018,20.0,1997.0,22.2,746,889,83.9,11225,2730,389,435,89.4,266,304,87.5,52,73,71.2,5,4.0,3.0,1.0,34,63,40,3,126,"MF,FW",20-24,Midfielder,Spain,Europe
162056,Gonzalo Melero,ESP,Huesca,La Liga,2018,24.0,1994.0,14.9,619,723,85.6,9552,2630,331,370,89.5,208,240,86.7,47,59,79.7,1,1.9,0.9,-0.9,22,67,7,0,95,MF,20-24,Midfielder,Spain,Europe
309110,Brais Mndez,ESP,Celta Vigo,La Liga,2018,21.0,1997.0,26.1,919,1249,73.6,14272,4225,477,546,87.4,300,393,76.3,79,182,43.4,7,4.1,4.7,2.9,45,73,25,5,112,"MF,FW",20-24,Midfielder,Spain,Europe
192736,Sabin Merino,ESP,Legans,La Liga,2018,26.0,1992.0,3.3,67,90,74.4,832,174,48,57,84.2,14,22,63.6,3,5,60.0,0,0.1,0.3,-0.1,2,6,3,0,6,"FW,MF",25-29,Forward,Spain,Europe
202984,Roque Mesa,ESP,Sevilla,La Liga,2018,29.0,1989.0,19.4,817,961,85.0,13287,3520,434,468,92.7,274,307,89.3,76,112,67.9,2,1.7,2.1,0.3,19,76,25,11,98,MF,25-29,Midfielder,Spain,Europe
413507,Nikola Milenkovi,SRB,Fiorentina,Serie A,2018,20.0,1997.0,33.4,1465,1841,79.6,28617,9197,497,589,84.4,759,903,84.1,182,284,64.1,0,0.2,0.5,-0.2,4,101,9,2,159,DF,20-24,Defender,Serbia,Europe
191891,Arkadiusz Milik,POL,Napoli,Serie A,2018,24.0,1994.0,26.6,491,604,81.3,6527,964,297,347,85.6,131,150,87.3,23,28,82.1,3,3.0,1.9,0.0,37,26,20,1,57,FW,20-24,Forward,Poland,Europe
266302,Sergej Milinkovi-Savi,SRB,Lazio,Serie A,2018,23.0,1995.0,26.6,1132,1458,77.6,18959,5417,574,691,83.1,386,481,80.2,129,173,74.6,3,4.5,3.5,-1.5,48,139,41,3,188,MF,20-24,Midfielder,Serbia,Europe
255653,Santi Mina,ESP,Valencia,La Liga,2018,22.0,1995.0,20.6,343,479,71.6,5097,815,194,246,78.9,101,137,73.7,24,34,70.6,5,3.9,3.1,1.1,16,21,11,3,34,FW,20-24,Forward,Spain,Europe
228917,Jorge Miramn,ESP,Huesca,La Liga,2018,29.0,1989.0,27.7,981,1339,73.3,17740,8549,452,518,87.3,377,506,74.5,123,229,53.7,0,1.9,1.9,-1.9,26,78,38,21,118,DF,25-29,Defender,Spain,Europe
51152,Aleksandar Mitrovi,SRB,Fulham,Premier League,2018,23.0,1994.0,36.4,745,1042,71.5,9297,1661,478,620,77.1,185,255,72.5,22,36,61.1,3,3.2,1.9,-0.2,31,46,16,0,62,FW,20-24,Forward,Serbia,Europe
57825,Jorge Molina,ESP,Getafe,La Liga,2018,36.0,1982.0,29.4,495,765,64.7,6897,1899,307,410,74.9,134,204,65.7,28,42,66.7,5,6.6,3.8,-1.6,44,41,31,2,84,FW,35-39,Forward,Spain,Europe
43003,Nacho Monreal,ESP,Arsenal,Premier League,2018,32.0,1986.0,20.7,1146,1337,85.7,16557,5605,646,694,93.1,386,452,85.4,53,92,57.6,3,1.7,1.3,1.3,11,50,15,3,87,DF,30-34,Defender,Spain,Europe
193098,lex Moreno,ESP,Rayo Vallecano,La Liga,2018,25.0,1993.0,34.8,1152,1536,75.0,16661,5751,702,806,87.1,341,458,74.5,56,141,39.7,1,2.6,2.9,-1.6,31,70,35,11,117,DF,25-29,Defender,Spain,Europe
177467,Gerard Moreno,ESP,Villarreal,La Liga,2018,26.0,1992.0,25.7,539,771,69.9,9186,1990,272,356,76.4,185,255,72.5,65,88,73.9,1,3.9,2.6,-2.9,38,47,20,4,88,FW,25-29,Forward,Spain,Europe
71204,Javi Moyano,ESP,Valladolid,La Liga,2018,32.0,1986.0,23.3,706,969,72.9,12180,5100,336,382,88.0,302,396,76.3,58,146,39.7,0,0.3,0.6,-0.3,10,48,9,2,69,DF,30-34,Defender,Spain,Europe
54235,Iker Muniain,ESP,Athletic Club,La Liga,2018,25.0,1992.0,26.5,1042,1250,83.4,15973,3974,551,617,89.3,361,418,86.4,76,115,66.1,3,3.3,3.5,-0.3,29,121,36,4,179,"MF,FW",25-29,Midfielder,Spain,Europe
15956,Jess Navas,ESP,Sevilla,La Liga,2018,32.0,1985.0,30.1,1366,1868,73.1,23681,7928,685,786,87.2,513,682,75.2,143,271,52.8,5,6.2,8.1,-1.2,41,109,78,32,184,"DF,FW",30-34,Defender,Spain,Europe
148928,Sal guez,ESP,Atltico Madrid,La Liga,2018,23.0,1994.0,32.5,1232,1619,76.1,18291,5554,679,774,87.7,417,556,75.0,71,140,50.7,1,1.3,2.1,-0.3,15,110,19,4,120,"MF,DF",20-24,Midfielder,Spain,Europe
447052,Peru Nolaskoain,ESP,Athletic Club,La Liga,2018,19.0,1998.0,5.2,239,277,86.3,4466,1846,83,96,86.5,123,133,92.5,27,35,77.1,0,0.1,0.1,-0.1,1,19,2,0,24,DF,Under 20,Defender,Spain,Europe
70934,Nolito,ESP,Sevilla,La Liga,2018,31.0,1986.0,0.8,19,31,61.3,357,64,8,13,61.5,8,11,72.7,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,2,"FW,DF",30-34,Forward,Spain,Europe
338285,Unai Nez,ESP,Athletic Club,La Liga,2018,21.0,1997.0,11.8,469,541,86.7,9733,3530,149,161,92.5,248,268,92.5,68,98,69.4,0,0.5,0.2,-0.5,3,22,0,0,39,DF,20-24,Defender,Spain,Europe
280730,lvaro Odriozola,ESP,Real Madrid,La Liga,2018,22.0,1995.0,13.1,648,762,85.0,8974,2717,419,456,91.9,192,227,84.6,25,36,69.4,2,3.2,2.4,-1.2,17,25,14,7,38,DF,20-24,Defender,Spain,Europe
111621,Dani Ojeda,ESP,Legans,La Liga,2018,23.0,1994.0,2.1,47,68,69.1,782,173,27,35,77.1,16,25,64.0,4,5,80.0,0,0.1,0.2,-0.1,2,2,2,2,3,"MF,DF",20-24,Midfielder,Spain,Europe
51667,Kiko Olivas,ESP,Valladolid,La Liga,2018,29.0,1988.0,34.4,1195,1359,87.9,22635,7140,443,484,91.5,598,639,93.6,135,200,67.5,0,0.2,1.0,-0.2,4,59,2,0,75,DF,25-29,Defender,Spain,Europe
268176,Sergi Palencia,ESP,Bordeaux,Ligue 1,2018,22.0,1996.0,22.1,929,1200,77.4,14730,5502,496,559,88.7,333,427,78.0,73,128,57.0,3,1.7,2.2,1.3,19,52,20,12,84,DF,20-24,Defender,Spain,Europe
126729,Patric,ESP,Lazio,Serie A,2018,25.0,1993.0,12.1,578,722,80.1,10861,3132,236,262,90.1,259,307,84.4,74,118,62.7,0,1.2,0.7,-1.2,8,49,14,1,58,DF,25-29,Defender,Spain,Europe
356197,Alfonso Pedraza,ESP,Villarreal,La Liga,2018,22.0,1996.0,23.3,701,974,72.0,10800,4005,393,465,84.5,258,343,75.2,37,83,44.6,3,3.9,2.8,-0.9,25,43,30,13,74,"DF,FW",20-24,Defender,Spain,Europe
1004741,Pedro,ESP,Chelsea,Premier League,2018,31.0,1987.0,19.8,937,1138,82.3,12530,2392,586,650,90.2,235,295,79.7,48,81,59.3,2,3.5,3.5,-1.5,28,47,31,8,94,FW,30-34,Forward,Spain,Europe
501418,Adri Pedrosa,ESP,Espanyol,La Liga,2018,20.0,1998.0,8.5,246,314,78.3,3968,1167,128,142,90.1,93,119,78.2,18,38,47.4,0,1.0,1.0,-1.0,8,13,9,3,19,DF,20-24,Defender,Spain,Europe
238868,Rubn Pea,ESP,Eibar,La Liga,2018,27.0,1991.0,29.7,1308,1954,66.9,24359,12434,561,682,82.3,539,736,73.2,179,408,43.9,2,4.4,5.1,-2.4,44,169,68,44,211,DF,25-29,Defender,Spain,Europe
246968,Ayoze Prez,ESP,Newcastle Utd,Premier League,2018,25.0,1993.0,32.4,594,805,73.8,7784,2081,323,392,82.4,149,198,75.3,37,63,58.7,2,3.6,2.6,-1.6,45,46,25,3,82,"MF,FW",25-29,Midfielder,Spain,Europe
18944,Gerard Piqu,ESP,Barcelona,La Liga,2018,31.0,1987.0,35.0,2196,2407,91.2,42386,14988,781,844,92.5,1154,1215,95.0,242,307,78.8,2,1.4,0.9,0.6,6,143,2,0,127,DF,30-34,Defender,Spain,Europe
242497,Pere Pons,ESP,Girona,La Liga,2018,25.0,1993.0,31.0,932,1199,77.7,15015,4308,464,563,82.4,363,446,81.4,68,107,63.6,2,2.0,1.2,0.0,17,86,11,2,117,MF,25-29,Midfielder,Spain,Europe
553875,Pedro Porro,ESP,Girona,La Liga,2018,18.0,1999.0,24.6,837,1246,67.2,14762,5366,397,474,83.8,328,467,70.2,92,206,44.7,4,2.9,3.3,1.1,25,71,34,20,109,DF,Under 20,Defender,Spain,Europe
138803,Francisco Portillo,ESP,Getafe,La Liga,2018,28.0,1990.0,22.2,594,813,73.1,8877,3297,327,397,82.4,188,254,74.0,42,69,60.9,4,2.5,2.7,1.5,23,60,39,6,134,MF,25-29,Midfielder,Spain,Europe
99353,Portu,ESP,Girona,La Liga,2018,26.0,1992.0,31.3,480,701,68.5,6769,1838,280,348,80.5,149,222,67.1,22,50,44.0,2,4.2,4.7,-2.2,33,38,35,13,85,"FW,MF",25-29,Forward,Spain,Europe
158791,Sergio Postigo,ESP,Levante,La Liga,2018,29.0,1988.0,16.1,384,497,77.3,8211,3877,115,129,89.1,198,228,86.8,64,121,52.9,1,0.7,0.5,0.3,4,47,4,0,44,DF,25-29,Defender,Spain,Europe
195605,Jos Pozo,ESP,Rayo Vallecano,La Liga,2018,22.0,1996.0,18.0,600,745,80.5,8758,2414,326,366,89.1,214,254,84.3,23,57,40.4,0,1.9,2.0,-1.9,30,74,27,2,119,MF,20-24,Midfielder,Spain,Europe
408471,Javi Puado,ESP,Espanyol,La Liga,2018,20.0,1998.0,4.0,64,93,68.8,778,148,51,60,85.0,9,21,42.9,2,4,50.0,0,0.5,0.2,-0.5,4,4,3,1,5,"FW,MF",20-24,Forward,Spain,Europe
67546,Jorge Pulido,ESP,Huesca,La Liga,2018,27.0,1991.0,30.9,788,1069,73.7,14787,5946,300,352,85.2,383,475,80.6,87,191,45.5,3,0.7,1.0,2.3,12,49,8,4,74,DF,25-29,Defender,Spain,Europe
245078,Nemanja Radonji,SRB,Marseille,Ligue 1,2018,22.0,1996.0,7.6,118,178,66.3,1646,401,70,88,79.5,23,36,63.9,10,16,62.5,0,0.2,0.3,-0.2,4,6,4,2,15,"FW,MF",20-24,Forward,Serbia,Europe
